id,symbol,name,Proximal,Distal,foldChange,log2FoldChange,pval,FDR
ENSDARG00000036658,cab39l,calcium binding protein 39-like,600.3938704,683.1611447,1.137854733,0.186316384,0.108376676,0.214480612
ENSDARG00000036670,aplnrb,apelin receptor b,23.54853633,55.77770357,2.368569079,1.244015749,2.04E-07,1.81E-06
ENSDARG00000036675,hnrnpa1b,heterogeneous nuclear ribonucleoprotein A1b,524.8690427,448.1415024,0.853816118,-0.228002697,0.059802448,0.133717063
ENSDARG00000036678,,tRNA methyltransferase 10 homolog A (S. cerevisiae),87.42383114,82.8792254,0.948016991,-0.077015178,0.708471261,0.833233418
ENSDARG00000036684,ndufa7,"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 7",121.1160248,147.7342346,1.219772652,0.286612276,0.069228477,0.150315117
ENSDARG00000036685,ccnt2a,cyclin T2a,1040.820968,1116.590428,1.072797714,0.101378069,0.385648537,0.556216477
ENSDARG00000036687,bcl9,B-cell CLL/lymphoma 9,1430.620403,1699.414267,1.187886091,0.2483965,0.082574696,0.17304604
ENSDARG00000036695,calcoco1a,calcium binding and coiled-coil domain 1a,231.2198163,515.2109537,2.228224785,1.15589478,5.07E-20,1.63E-18
ENSDARG00000036698,znf865,zinc finger protein 865,1314.141109,1185.056877,0.901773004,-0.149163774,0.16049327,0.290939142
ENSDARG00000036700,si:ch211-114n24.6,si:ch211-114n24.6,1496.982016,1166.636195,0.779325605,-0.359701877,0.000980681,0.004060839
ENSDARG00000036704,tmem18,transmembrane protein 18,165.340495,270.7604133,1.637588999,0.711573316,1.84E-07,1.65E-06
ENSDARG00000036721,tomm40l,"translocase of outer mitochondrial membrane 40 homolog, like",324.4514436,147.8023771,0.455547123,-1.134327798,3.52E-05,0.000205441
ENSDARG00000036722,slc9a3.2,"solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3, tandem duplicate 2",68.95833395,1.917137526,0.027815488,-5.167967773,4.14E-22,1.55E-20
ENSDARG00000036728,si:dkey-211g8.1,si:dkey-211g8.1,11.20519414,5.353109999,0.4777813,-1.065577707,0.036476213,0.089513399
ENSDARG00000036754,hmgn3,high mobility group nucleosomal binding domain 3,742.0096866,1033.729617,1.393147883,0.478348408,2.31E-05,0.000139975
ENSDARG00000036755,prmt9,protein arginine methyltransferase 9,49.51034841,31.70239608,0.640325846,-0.64312185,0.004880225,0.016507701
ENSDARG00000036764,hax1,HCLS1 associated protein X-1,272.8981822,273.9726533,1.003937245,0.005669091,0.903030923,0.962936747
ENSDARG00000036767,si:dkey-204a24.10,si:dkey-204a24.10,38.85487929,72.64679617,1.8696732,0.902786124,0.002669864,0.009778638
ENSDARG00000036772,pygo2,pygopus homolog 2 (Drosophila),250.8789039,218.5108698,0.870981957,-0.199285262,0.168556939,0.301845988
ENSDARG00000036773,s100s,S100 calcium binding protein S,9.18826172,6.584268958,0.716626554,-0.480706593,0.347098311,0.516571017
ENSDARG00000036774,rgs12b,regulator of G-protein signaling 12b,1013.8124,1336.492919,1.318283936,0.398661136,0.000275321,0.001314218
ENSDARG00000036775,dtd2,D-tyrosyl-tRNA deacylase 2,8.383752396,8.129410597,0.969666153,-0.044439969,1,1
ENSDARG00000036776,aldh8a1,"aldehyde dehydrogenase 8 family, member A1",11.81308579,6.095815149,0.516063219,-0.954380284,0.046264451,0.108548692
ENSDARG00000036778,hbs1l,HBS1-like translational GTPase,797.3152697,803.509929,1.007769388,0.011165538,0.942306703,0.988321553
ENSDARG00000036781,si:dkey-170l10.1,si:dkey-170l10.1,10.27530188,11.32952971,1.10258825,0.140894132,0.768736805,0.874903529
ENSDARG00000036784,commd7,COMM domain containing 7,93.68670188,99.11211468,1.057909552,0.081216286,0.644548867,0.783515383
ENSDARG00000036785,si:ch211-226m16.2,si:ch211-226m16.2,663.6402455,930.4170903,1.401989549,0.487475595,2.32E-05,0.000140512
ENSDARG00000036787,abcb3l1,"ATP-binding cassette, sub-family B (MDR/TAP), member 3 like 1",391.8123155,528.254504,1.348232648,0.431069466,0.010699117,0.032284957
ENSDARG00000036791,dnmt3bb.1,"DNA (cytosine-5-)-methyltransferase 3 beta, duplicate b.1",841.8810673,582.6288216,0.692056339,-0.531038605,3.96E-06,2.80E-05
ENSDARG00000036793,ttll5,,214.7660923,198.3587102,0.923603835,-0.114653931,0.392462327,0.563157164
ENSDARG00000036809,si:ch211-106j24.1,si:ch211-106j24.1,962.5267744,870.0728089,0.903946704,-0.14569038,0.194298057,0.335424632
ENSDARG00000036811,ifrd2,interferon-related developmental regulator 2,377.3277497,241.825285,0.640890166,-0.641850962,1.25E-06,9.65E-06
ENSDARG00000036816,pou2f2a,"POU domain, class 2, transcription factor 2-like",89.7279171,118.0047224,1.315135925,0.395211916,0.156113438,0.284665283
ENSDARG00000036818,hyal3,hyaluronoglucosaminidase 3,23.37976976,16.15914918,0.691172675,-0.532881913,0.090027005,0.185230067
ENSDARG00000036820,mgll,monoglyceride lipase,101.4976767,102.1884928,1.006806159,0.009785947,0.970614905,1
ENSDARG00000036826,ankrd52a,ankyrin repeat domain 52a,703.8278978,566.1917877,0.804446634,-0.313931377,0.008690677,0.0271304
ENSDARG00000036830,krt17,keratin 91,188245.5337,135575.5439,0.720205901,-0.473518674,6.62E-06,4.46E-05
ENSDARG00000036831,rnf41,ring finger protein 41,319.6817195,392.4681839,1.22768345,0.295938619,0.018920965,0.052109468
ENSDARG00000036832,cyt1l,"type I cytokeratin, enveloping layer, like",5.980502088,5.963609157,0.997175805,-0.004080217,1,1
ENSDARG00000036834,krt92,zgc:109868,10.43588923,15.62271633,1.4969706,0.582045887,0.158457123,0.288041205
ENSDARG00000036840,krt15,keratin 15,112319.3706,111975.8815,0.996941853,-0.004418734,0.994720497,1
ENSDARG00000036844,tsen54,TSEN54 tRNA splicing endonuclease subunit,117.4531051,128.6665351,1.095470737,0.131550946,0.352542331,0.522341144
ENSDARG00000036846,anks4b,ankyrin repeat and sterile alpha motif domain containing 4B,41.35200544,38.72796696,0.936545399,-0.094579165,0.713670553,0.837697151
ENSDARG00000036848,slc43a2a,"solute carrier family 43 (amino acid system L transporter), member 2a",2674.127792,2956.671707,1.105658305,0.144905601,0.352254522,0.522057752
ENSDARG00000036852,,,101.0173817,101.5446358,1.005219387,0.007510401,0.956544928,0.996926322
ENSDARG00000036855,plagx,pleiomorphic adenoma gene X,58.71197277,37.69072518,0.641965879,-0.639431476,0.003433387,0.012178688
ENSDARG00000036863,si:ch211-94l19.4,si:ch211-94l19.4,625.1208642,1707.690481,2.731773721,1.449837987,1.80E-37,1.62E-35
ENSDARG00000036864,slc34a2b,,117.8591959,85.28028194,0.723580011,-0.46677554,0.005820044,0.019195645
ENSDARG00000036865,slc2a12,"solute carrier family 2 (facilitated glucose transporter), member 12",57.89752511,43.35860035,0.748889549,-0.417175139,0.158051658,0.28750513
ENSDARG00000036868,tbpl1,TBP-like 1,74.00260498,74.67624028,1.009102736,0.013073062,0.969239925,1
ENSDARG00000036870,arih1l,"ariadne homolog, ubiquitin-conjugating enzyme E2 binding protein, 1 like",436.3860155,528.0207663,1.209985053,0.274989226,0.023849425,0.063299155
ENSDARG00000036875,rps12,ribosomal protein S12,4129.626918,2699.901077,0.653788218,-0.613104717,7.74E-09,8.44E-08
ENSDARG00000036876,zgc:153284,zgc:153284,1167.384111,1717.819134,1.471511088,0.557298413,2.86E-07,2.47E-06
ENSDARG00000036878,sh3bgrl2,SH3 domain binding glutamate-rich protein like 2,44.81341467,22.64820639,0.505400027,-0.984502353,0.000144584,0.000736688
ENSDARG00000036888,zgc:153935,zgc:153935,79.8334269,60.3421284,0.755853468,-0.403821519,0.036724207,0.089999302
ENSDARG00000036893,f13a1b,"coagulation factor XIII, A1 polypeptide b",1050.534779,1243.226142,1.18342199,0.242964608,0.031287484,0.078915
ENSDARG00000036894,zgc:101853,zgc:101853,1.874185293,8.907917918,4.750953387,2.248217052,0.000568623,0.002502455
ENSDARG00000036895,dap1b,death associated protein 1b,124.3225496,160.4840917,1.290866391,0.368339685,0.019910414,0.054462756
ENSDARG00000036897,zgc:100911,,311.3855355,603.7214529,1.938820032,0.955178894,0.000271592,0.001298272
ENSDARG00000036903,irak1bp1,interleukin-1 receptor-associated kinase 1 binding protein 1,13.78204425,31.46074694,2.282641365,1.190704209,0.000111156,0.000582511
ENSDARG00000036911,scamp1,secretory carrier membrane protein 1,179.7951669,191.2752026,1.063850281,0.08929513,0.556432143,0.713574678
ENSDARG00000036912,edn1,endothelin 1,23.72524246,48.57659943,2.047420678,1.033807559,0.035633637,0.087814008
ENSDARG00000036913,st6galnac6,"ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 6",23.95480597,15.31264458,0.639245642,-0.645557674,0.054983771,0.124935939
ENSDARG00000036915,dolpp1,dolichyldiphosphatase 1,245.5851598,197.3643778,0.803650246,-0.315360327,0.02652656,0.069103696
ENSDARG00000036924,,,60.9017555,61.82673689,1.015187841,0.021746696,0.867033251,0.941140709
ENSDARG00000036929,rnf139,ring finger protein 139,382.7892872,390.2011206,1.019362647,0.027667395,0.765880342,0.872798535
ENSDARG00000036930,tbx18,T-box 18,78.8624872,59.14822756,0.750020442,-0.414998177,0.036307448,0.089239605
ENSDARG00000036940,ctssa,cathepsin Sa,14.36025843,16.86316081,1.174281551,0.231778356,0.543231696,0.702109267
ENSDARG00000036942,gpd1c,glycerol-3-phosphate dehydrogenase 1c,1422.976654,1859.793814,1.306974012,0.386230455,0.00030942,0.001453859
ENSDARG00000036943,golph3l,golgi phosphoprotein 3-like,961.8656802,2320.604268,2.412605942,1.270592295,1.30E-30,8.06E-29
ENSDARG00000036944,ensaa,endosulfine alpha a,14.75580076,32.77406613,2.221014343,1.151218709,0.000323731,0.001511086
ENSDARG00000036956,asxl1,additional sex combs like transcriptional regulator 1,659.8477509,488.8612405,0.740870146,-0.432707394,0.000382526,0.001755073
ENSDARG00000036965,rnf24,ring finger protein 24,245.9949975,134.4986438,0.546755415,-0.87103249,7.11E-08,6.74E-07
ENSDARG00000036966,hsd3b7,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase",8447.922806,4222.844813,0.499867886,-1.000381251,1.27E-14,2.64E-13
ENSDARG00000036967,smox,,8110.897157,12001.68666,1.479698971,0.565303705,5.27E-05,0.000296919
ENSDARG00000036968,si:ch1073-416d2.3,"serpin peptidase inhibitor, clade A (alpha-1 antiproteinase, antitrypsin), member 10",43.20206383,25.33207894,0.586372278,-0.770111197,0.002127154,0.008034847
ENSDARG00000036985,plxnb2b,,2591.394151,2528.577175,0.975759399,-0.03540264,0.795160225,0.891968586
ENSDARG00000036987,has2,hyaluronan synthase 2,149.1187958,23.89702562,0.160260584,-2.641508452,6.09E-41,6.36E-39
ENSDARG00000036990,dctd,dCMP deaminase,19.36567152,19.85118611,1.025069594,0.03572186,0.932257044,0.981137865
ENSDARG00000036993,erbb3b,uncharacterized LOC100149258,2318.075706,2181.09211,0.940906358,-0.087876947,0.375456867,0.545618908
ENSDARG00000036994,tbc1d16,"TBC1 domain family, member 16",87.28698969,67.31184734,0.771158181,-0.374901277,0.034636384,0.085862229
ENSDARG00000036995,lsm6,"LSM6 homolog, U6 small nuclear RNA and mRNA degradation associated",148.7593824,168.2288687,1.130878167,0.177443512,0.228200506,0.379939151
ENSDARG00000036998,arf3b,ADP-ribosylation factor 3b,62.02344437,46.6085273,0.751470292,-0.412212024,0.039807325,0.096026659
ENSDARG00000036999,si:dkey-32e23.6,patched domain containing 2,3.560749138,1.088999949,0.306029399,-1.708257841,0.087470223,0.181019816
ENSDARG00000037000,fkbp11,FK506 binding protein 11,16.07917693,17.32449226,1.077444131,0.107613063,0.838144965,0.923181529
ENSDARG00000037002,zgc:152968,zgc:152968,0.547726245,1.696157118,3.092903126,1.628961647,0.354320226,0.524126887
ENSDARG00000037008,bscl2,Berardinelli-Seip congenital lipodystrophy 2 (seipin),237.9421638,287.2378918,1.207174382,0.271634096,0.040126032,0.096675897
ENSDARG00000037009,banf1,barrier to autointegration factor 1,627.3796913,790.9568001,1.260730225,0.334259596,0.003511192,0.012413282
ENSDARG00000037012,slc3a2b,"solute carrier family 3 (amino acid transporter heavy chain), member 2b",2858.916786,2606.893875,0.911846744,-0.133136727,0.294536607,0.459157713
ENSDARG00000037017,ube4b,"ubiquitination factor E4B, UFD2 homolog (S. cerevisiae)",1084.109859,1157.717363,1.067896658,0.094772041,0.405525591,0.576255066
ENSDARG00000037018,gab1,GRB2-associated binding protein 1,903.8503611,1102.649433,1.219946642,0.286818048,0.011188237,0.033553241
ENSDARG00000037020,kif1b,kinesin family member 1B,1267.256691,1260.563618,0.99471846,-0.007639844,0.908078809,0.966338219
ENSDARG00000037030,casz1,castor zinc finger 1,3585.820835,5745.243134,1.602211264,0.680064391,1.43E-10,1.97E-09
ENSDARG00000037033,ptger2b,prostaglandin E receptor 2b (subtype EP2),153.8988326,182.8625435,1.188198456,0.248775819,0.200227145,0.343834185
ENSDARG00000037038,psmc6,"proteasome (prosome, macropain) 26S subunit, ATPase, 6",565.7699492,563.6810594,0.996307888,-0.005336449,0.982546111,1
ENSDARG00000037040,cgrrf1,cell growth regulator with ring finger domain 1,35.05526679,32.25585428,0.920145162,-0.120066617,0.689293111,0.819351718
ENSDARG00000037042,ddhd1b,DDHD domain containing 1b,287.9166982,188.911223,0.656132722,-0.607940423,6.34E-06,4.29E-05
ENSDARG00000037046,rad51b,RAD51 paralog B,57.68334945,54.19442743,0.939517008,-0.090008815,0.663738849,0.798267414
ENSDARG00000037056,zte38,zebrafish testis-expressed 38,2.258308235,1.473230994,0.652514327,-0.615918515,0.666074605,0.799889885
ENSDARG00000037057,gcdha,glutaryl-CoA dehydrogenase a,1277.684874,989.9131536,0.77477115,-0.368157862,0.000965333,0.00401077
ENSDARG00000037059,slc44a2,"solute carrier family 44 (choline transporter), member 2",516.6469515,477.2499301,0.923744938,-0.114433541,0.341450062,0.509941756
ENSDARG00000037060,kmt2d,,3610.641474,3366.290643,0.932324833,-0.1010954,0.33217393,0.499819896
ENSDARG00000037061,aldh9a1b,"aldehyde dehydrogenase 9 family, member A1b",56.3109971,38.50324647,0.68376631,-0.548424754,0.01292459,0.037881917
ENSDARG00000037062,dhh,desert hedgehog,21.91819586,4.671222191,0.213156642,-2.230014082,7.41E-07,5.97E-06
ENSDARG00000037064,galca,galactosylceramidase a,214.9950323,311.6838694,1.449723821,0.535778086,4.59E-05,0.000261497
ENSDARG00000037066,si:ch211-199l3.2,si:ch211-199l3.2,169.9084488,277.7731423,1.634836346,0.709146223,1.68E-07,1.51E-06
ENSDARG00000037068,si:dkey-166n8.9,si:dkey-166n8.9,86.92089596,91.32629301,1.050682248,0.071326428,0.744610186,0.856398683
ENSDARG00000037069,zdhhc14,"zinc finger, DHHC-type containing 14",208.9718842,263.7798223,1.262272966,0.336023926,0.012694398,0.037328772
ENSDARG00000037070,tmem242,transmembrane protein 242,106.5152296,96.14655127,0.902656353,-0.147751246,0.38731577,0.557898713
ENSDARG00000037071,rps26,ribosomal protein S26,3900.151572,2534.44379,0.649832216,-0.621860826,5.23E-09,5.88E-08
ENSDARG00000037073,si:dkey-60a16.1,si:dkey-60a16.1,167.543369,159.6645919,0.952974981,-0.069489756,0.608433102,0.755104907
ENSDARG00000037079,cfap36,cilia and flagella associated protein 36,245.0696365,271.6489611,1.10845577,0.148551205,0.274090918,0.435493812
ENSDARG00000037091,asah1a,N-acylsphingosine amidohydrolase (acid ceramidase) 1a,48.55771486,74.77023466,1.539810822,0.622753116,0.001783358,0.006889685
ENSDARG00000037097,slc7a2,"solute carrier family 7 (cationic amino acid transporter, y+ system), member 2",1026.662432,193.681479,0.18865236,-2.40619795,6.22E-81,2.47E-78
ENSDARG00000037099,irs2a,insulin receptor substrate 2a,436.6948927,603.0004478,1.380826928,0.465532504,6.61E-05,0.000364836
ENSDARG00000037100,ankrd10a,ankyrin repeat domain 10a,72.21123309,55.92096445,0.774411233,-0.368828216,0.052563508,0.120524771
ENSDARG00000037101,mtmr7a,myotubularin related protein 7a,58.9788938,36.43214906,0.61772151,-0.694971527,0.00191125,0.007316838
ENSDARG00000037108,pfdn6,prefoldin subunit 6,155.2640413,136.5290421,0.879335367,-0.1855146,0.222121259,0.371935432
ENSDARG00000037109,pwp2h,PWP2 periodic tryptophan protein homolog (yeast),975.5293513,577.0261576,0.591500979,-0.757547539,4.99E-11,7.32E-10
ENSDARG00000037116,cxcl12a,chemokine (C-X-C motif) ligand 12a (stromal cell-derived factor 1),3926.393686,760.6610453,0.193730408,-2.367877675,4.95E-97,2.97E-94
ENSDARG00000037121,mat2ab,"methionine adenosyltransferase II, alpha b",9176.542944,6945.207978,0.756843646,-0.401932805,0.000185371,0.000918379
ENSDARG00000037122,si:dkey-34l15.2,si:dkey-34l15.2,223.4636315,234.0629369,1.047431691,0.066856161,0.71429901,0.83796762
ENSDARG00000037140,pfkfb1,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 1",97.30559168,72.00052926,0.739945034,-0.43450999,0.018103055,0.050259064
ENSDARG00000037142,zgc:153146,zgc:153146,3.743342063,13.82703568,3.69304819,1.884812088,0.000150493,0.000763193
ENSDARG00000037145,slc8a4b,"solute carrier family 8 (sodium/calcium exchanger), member 4b",43.01215137,45.64684767,1.061253273,0.085769003,0.784420795,0.885391092
ENSDARG00000037153,atp6ap1b,"ATPase, H+ transporting, lysosomal accessory protein 1b",437.6393369,700.751531,1.601206452,0.679159334,7.22E-09,7.91E-08
ENSDARG00000037154,hivep3b,,434.9672696,620.5940552,1.426759372,0.51274204,0.000260303,0.001252235
ENSDARG00000037155,wisp2,si:dkey-78k11.9,21.14566115,6.640470679,0.314067106,-1.670855243,2.75E-05,0.000164563
ENSDARG00000037158,rcc1,regulator of chromosome condensation 1,508.7521295,315.650369,0.620441135,-0.688633756,4.04E-05,0.000232369
ENSDARG00000037159,oprd1b,"opioid receptor, delta 1b",5.627689162,11.7784152,2.092745729,1.065397033,0.024917617,0.065583884
ENSDARG00000037172,ddrgk1,,55.95659183,54.70917986,0.977707905,-0.032524578,0.952287667,0.994216022
ENSDARG00000037174,nek12,NIMA-related kinase 12,7.814930472,8.367111722,1.070648178,0.098484479,0.884696672,0.952055275
ENSDARG00000037176,ggh,"gamma-glutamyl hydrolase (conjugase, folylpolygammaglutamyl hydrolase)",94.05541517,154.7437687,1.645233538,0.718292386,5.17E-06,3.56E-05
ENSDARG00000037177,zc3h13,zinc finger CCCH-type containing 13,1181.949026,744.5814815,0.629961051,-0.666665461,4.01E-09,4.60E-08
ENSDARG00000037178,zic2b,"zic family member 2 (odd-paired homolog, Drosophila) b",0.758284841,45.901157,60.45446259,5.917776934,3.99E-33,2.91E-31
ENSDARG00000037182,surf2,,99.75327115,64.41361244,0.645732876,-0.630990614,0.000468246,0.002100602
ENSDARG00000037183,,"family with sequence similarity 46, member A",128.216539,36.89861048,0.287789103,-1.796916131,2.74E-10,3.66E-09
ENSDARG00000037186,tpbgb,trophoblast glycoprotein b,417.4132731,377.635027,0.904703196,-0.144483527,0.246031002,0.401793983
ENSDARG00000037188,rpa2,replication protein A2,105.3255348,108.1052786,1.026391676,0.037581376,0.796018166,0.892643977
ENSDARG00000037190,,,72.32325513,26.04819967,0.360172388,-1.473240512,3.23E-08,3.23E-07
ENSDARG00000037191,ttr,"transthyretin (prealbumin, amyloidosis type I)",6.368946206,7.228201367,1.134892059,0.182555088,0.83608555,0.921772927
ENSDARG00000037192,zgc:113364,zgc:113364,98.58647189,76.90655548,0.78009461,-0.358278989,0.047164742,0.110351256
ENSDARG00000037195,tshr,thyroid stimulating hormone receptor,2.053326596,2.120889564,1.032888134,0.046684013,1,1
ENSDARG00000037196,si:dkey-247f17.3,AT rich interactive domain 5B (MRF1-like),899.7310513,666.3173863,0.740574247,-0.433283714,0.000115265,0.000600949
ENSDARG00000037199,zgc:101851,zgc:101851,62.13544906,49.37230475,0.794594888,-0.331708584,0.121527769,0.234228437
ENSDARG00000037203,insig2,insulin induced gene 2,357.7511397,315.8201911,0.882793298,-0.179852419,0.154003113,0.281695104
